0003s1_1_1_1 	1 	405 	72 	0.9817477042468102 	0.855582190142608 	0.07038312923041977 	45 	 12.657175050976418 	11.11901869318382 	0.2916666666666667 	0.3142696805273545 	1.4553997605530173 	0.9551886792452831 	0.01496757894736842 	0.09420717048630645 	2.91551534617229 	0.35861124929710264   
0003s1_3_1_1 	1 	495 	84 	0.8815693670787685 	0.7759090172742543 	0.10359550078444527 	37 	 14.191174639508358 	12.308283038371727 	0.2976190476190476 	0.3829930462415574 	1.4747436290438567 	0.9235074626865671 	0.016745960264900665 	0.0976271821607776 	2.1434533739297557 	0.09868449638030258   
0003s1_5_1_1 	1 	425 	76 	0.9246377269914556 	0.8396959302352704 	0.10168696224938342 	41 	 13.134634767434871 	11.512896384343556 	0.4473684210526316 	0.4251445900369345 	1.5074969700087752 	0.906183368869936 	0.01568367816091954 	0.09596468661287663 	3.0038131225419584 	0.6262813841487559   
0004p1_1_1 	1 	65 	54 	0.2801145713077319 	0.5923992814076046 	0.24675180487914475 	30 	 9.24074729990783 	4.288358632811235 	0.46296296296296297 	0.41573970964154905 	1.4901124629579412 	0.47101449275362317 	0.003553 	0.05531380940094837 	2.7838731380547195 	-0.7360375577570166   
0004p1_2_1 	1 	123 	58 	0.45947193387817425 	0.6714910205171707 	0.24578477209215954 	37 	 9.765996395829276 	5.119530070953561 	0.5 	0.43787672755863083 	1.3560454254611631 	0.7454545454545455 	0.00680416 	0.07657708930675285 	2.6601647103753283 	-0.11936562824963226   
0004p1_3_1 	1 	324 	74 	0.7435179107108056 	0.6923157142312824 	0.13219870879088155 	33 	 13.109715908468083 	9.364807441538732 	0.1891891891891892 	0.3418678551533384 	1.4661945830513363 	0.9152542372881356 	0.01729876439790576 	0.11907905992510938 	3.5190605406286766 	0.8091636269231088   
0004p1_4_1 	1 	477 	120 	0.4162610266006476 	0.6152622579289316 	0.16247224609634367 	60 	 16.13402750700831 	12.08473652324367 	0.275 	0.33071891388307384 	1.5151610933216684 	0.6775568181818182 	0.026055798319327732 	0.14726673024689024 	2.1608835640389725 	-0.13084267647441652   
0005p1_2_1 	1 	170 	70 	0.4359761233553182 	0.6155140364144157 	0.24599573075210499 	35 	 13.563822288865529 	5.801479572369547 	0.5 	0.4642307659791978 	1.459774304769485 	0.6137184115523465 	0.004933104294478527 	0.05227404777433433 	2.069930487983056 	0.3841509144509253   
0005p1_4_1 	1 	469 	92 	0.6963170862635222 	0.6761711336645307 	0.1336713966479854 	40 	 15.408384351567774 	11.222600085351132 	0.21739130434782608 	0.3483352251948275 	1.449418641185489 	0.8701298701298701 	0.018946302158273386 	0.10994417188961562 	2.349091023862322 	-0.12974337807307504   
0006s1_3_1_1 	1 	63 	46 	0.37414052396248954 	0.6511519258885758 	0.2129040858157551 	26 	 6.603501314086788 	4.943440260091814 	0.34782608695652173 	0.3967019041498838 	1.367599277775642 	0.5727272727272728 	0.002445931972789115 	0.03953283723709472 	2.5326701625164403 	0.4648974094254757   
0006t1_2_1_1 	1 	170 	57 	0.6575201614161463 	0.7279868191681952 	0.17071761144727912 	30 	 10.245828095493257 	6.406925514019802 	0.6140350877192983 	0.4772445792538752 	1.5190323923337155 	0.8415841584158416 	0.008004865497076023 	0.07701283137433695 	2.402408505707166 	0.2961824795366858   
0006t1_3_1_1 	1 	107 	45 	0.6640008176476204 	0.7002640650642442 	0.1670384510164398 	23 	 8.70878154939874 	4.894019236023807 	0.4 	0.3823255674241167 	1.4698855600252712 	0.8492063492063492 	0.005732378947368421 	0.06927323953201751 	2.464952499527812 	0.5734084510567568   
0007p1_1_1 	1 	1397 	209 	0.4018960131008851 	0.6625720682764065 	0.15350928069569994 	99 	 27.109815213271204 	18.968164459498446 	0.32057416267942584 	0.36464227527765836 	1.5200571192519368 	0.7368143459915611 	0.04680443373493976 	0.15624559501350094 	2.249566464461579 	0.3418068054778641   
0007p1_3_1 	1 	153 	56 	0.6130914234684163 	0.7163675409367555 	0.19366042310972872 	32 	 9.66052485115122 	6.505130548431476 	0.5 	0.45175395145262565 	1.45516397733374 	0.8406593406593407 	0.007824824742268043 	0.07890198952563765 	3.2688244058513685 	0.42224086127187543   
0008p1_2_1_1 	1 	1133 	137 	0.7585751987889042 	0.7878962342874098 	0.12523330860646806 	72 	 21.628763944572643 	18.09989049652192 	0.45985401459854014 	0.4276151391496879 	1.544892278396802 	0.857034795763994 	0.056328 	0.2023441407947341 	2.541816618098015 	0.09864805022279256   
0008p1_2_2_1 	1 	203 	56 	0.8134480978045 	0.7164270367770703 	0.15102501713650432 	24 	 11.168706622602286 	6.610296630541259 	0.42857142857142855 	0.41032590332414487 	1.525858620089194 	0.8864628820960698 	0.010191058823529412 	0.08932429913089365 	2.49711951356458 	0.45610825655796405   
0008p1_4_1_1 	1 	544 	98 	0.7117977524168462 	0.7268361243557939 	0.1694442667095942 	64 	 16.58388099325027 	11.652255974455734 	0.3877551020408163 	0.36960755665867 	1.38689350934782 	0.8607594936708861 	0.031150268398268396 	0.16426574403162622 	2.074236175311487 	-0.13706338392268944   
0008p1_4_2_1 	1 	259 	72 	0.6278337170368491 	0.7524369501642555 	0.13533573146261213 	44 	 10.364105059832731 	9.309100474046655 	0.3472222222222222 	0.33071891388307384 	1.4480134230475465 	0.8119122257053292 	0.014014135922330096 	0.10815214771747238 	3.101848882922549 	0.7559477518194856   
0013p1_2_1 	1 	1081 	142 	0.6736880893732526 	0.6980851857536828 	0.22176973682947243 	77 	 29.229938374304506 	12.86645580294793 	0.6830985915492958 	0.4854559982989883 	1.5227984252705635 	0.8373353989155693 	0.046048 	0.17194362631341983 	2.476555148990569 	0.16783426592453526   
0013p1_4_1 	1 	904 	123 	0.7508757376813201 	0.7234035534642089 	0.09982629732667458 	61 	 19.542103617952012 	16.545513272530258 	0.17073170731707318 	0.27329652543043265 	1.3379530313161192 	0.8734299516908213 	0.023552 	0.1045403524077465 	2.831721517626014 	0.5423993727757354   
