0001p1_1_1_2 	2 	427 	1.006913164258091 	0.7722374138396925 	0.12989928195442144 	0.3150684931506849 	1.2901681420543303	0.9488888888888889 	0.12767932808777818 
0001p1_3_1_2 	2 	436 	1.086875141412537 	0.8850718061703359 	0.08177470403695838 	0.4507042253521127 	1.317504047320417	0.9540481400437637 	0.13884014340212605 
0003f1_1_1_2 	2 	426 	0.5931605409104718 	0.6349629168606783 	0.23728184378283124 	0.5368421052631579 	1.5470389734328507	0.8114285714285714 	0.11093984153378866 
0003f1_2_1_2 	2 	447 	0.4999259224473611 	0.6559627294585847 	0.1614658933939957 	0.27358490566037735 	1.3927935356134504	0.8097826086956522 	0.13418057206935993 
0003f1_3_1_2 	2 	172 	0.6003932626860493 	0.7159818480516561 	0.21077465296162853 	0.6 	1.485066226673575	0.7889908256880734 	0.08362206832455192 
0003s1_1_1_1 	1 	533 	0.9492453992989567 	0.805448646532477 	0.10400643357951642 	0.36904761904761907 	1.5347941787468617	0.941696113074205 	0.1358112928596699 
0003s1_3_1_1 	1 	645 	0.7790570017552544 	0.6822256500275008 	0.1406157600118294 	0.22549019607843138 	1.473652601291165	0.8554376657824934 	0.1467408241039292 
0003s1_5_1_1 	1 	563 	0.8179982259086848 	0.6920137890593143 	0.1274620748336703 	0.21505376344086022 	1.4779629935304686	0.8993610223642172 	0.1405208232734236 
0004p1_1_1 	1 	308 	0.39490278024922204 	0.6015274340047673 	0.2214417963034342 	0.40404040404040403 	1.4794007573199413	0.6936936936936937 	0.09076473736666046 
0004p1_2_1 	1 	220 	0.5332950492204896 	0.6539422297026155 	0.24275723774837388 	0.4166666666666667 	1.3304228723430807	0.7942238267148014 	0.09122503449979939 
0004p1_3_1 	1 	295 	0.5792311455056182 	0.7403651615337739 	0.17258695447617617 	0.475 	1.4124929398194939	0.7682291666666666 	0.1128726060285334 
0005p1_2_1 	1 	326 	0.5670085564402892 	0.6139348306825018 	0.22755033849751388 	0.5176470588235295 	1.5427387951428924	0.7951219512195122 	0.08371184836794088 
0005p1_4_1 	1 	299 	0.5726786791180296 	0.6757407363997963 	0.20058619913418965 	0.5185185185185185 	1.5300196630264724	0.7868421052631579 	0.10155396218910927 
0006p1_1_1_2 	2 	358 	0.6082694267091109 	0.6747953626189755 	0.1538859636186202 	0.3023255813953488 	1.4450500964617163	0.8364485981308412 	0.12039195427978712 
0006p1_3_1_2 	2 	171 	0.47869221988314065 	0.7148826229359234 	0.18523857075039946 	0.40298507462686567 	1.316416570193739	0.890625 	0.08717187045875585 
0006s1_3_1_1 	1 	272 	0.6414060437428589 	0.7748278234130465 	0.10795000650591334 	0.2328767123287671 	1.3018385129212349	0.9066666666666666 	0.09523166609820956 
0006t1_2_1_1 	1 	303 	0.566271608588761 	0.7163494839340603 	0.18902125550829438 	0.5487804878048781 	1.5450569302508264	0.7973684210526316 	0.09147506539076826 
0006t1_3_1_1 	1 	192 	0.5217870151291006 	0.6791546721637247 	0.2165188656155784 	0.5 	1.452078125424618	0.810126582278481 	0.0787322396331024 
0007p1_1_1 	1 	1419 	0.526691868554338 	0.6031415356039511 	0.18436418604700328 	0.3858695652173913 	1.545545330211167	0.8975332068311196 	0.13574165642234387 
0007p1_3_1 	1 	178 	0.3772666502539944 	0.6713076871715592 	0.18116604176413173 	0.4155844155844156 	1.4969311387058517	0.7672413793103449 	0.09005145627017808 
0008p1_1_1_2 	2 	1319 	1.113614810557629 	0.8242222082116586 	0.09183562832992848 	0.4098360655737705 	1.4883264503749838	0.9641812865497076 	0.19825639194675806 
0008p1_2_1_1 	1 	1191 	0.8589616277377051 	0.7775144974840078 	0.12537917003039387 	0.44696969696969696 	1.5860391131582905	0.8868205510052122 	0.20757058833166372 
0008p1_2_2_1 	1 	344 	0.7290995937492925 	0.6602225897757397 	0.19132229900083356 	0.5454545454545454 	1.5321677898131747	0.9028871391076115 	0.09922025186045144 
0008p1_3_1_2 	2 	1205 	0.9848124733547607 	0.7090450560688804 	0.10699122664769717 	0.1693548387096774 	1.2870671729355354	0.9450980392156862 	0.12676343464798945 
0008p1_4_1_1 	1 	753 	0.7679958666189803 	0.8078923479560021 	0.13266046758818476 	0.44144144144144143 	1.3780214655033909	0.8766006984866124 	0.1504035301093981 
0008p1_4_2_1 	1 	310 	0.5937471255069873 	0.7905291115755473 	0.14070769261492627 	0.4567901234567901 	1.4891078561684332	0.8333333333333334 	0.11062068026504057 
0011p1_1_1_2 	2 	400 	0.9179233465565503 	0.8039768474689264 	0.12870187130290683 	0.4594594594594595 	1.4725003469327742	0.9280742459396751 	0.1103415293946282 
0011p1_1_2_2 	2 	1306 	0.6028165297466697 	0.6554315392059725 	0.2547860879240239 	0.6363636363636364 	1.5523585473235968	0.8782784129119031 	0.16010283641120973 
0013p1_4_1 	1 	1024 	0.7732686442583855 	0.7055354722523928 	0.11776679737372801 	0.2248062015503876 	1.4211293679371342	0.8737201365187713 	0.14397813380664748 
0014p1_4_1 	1 	1073 	0.6155823442844864 	0.6857456518992101 	0.2129048814651837 	0.43243243243243246 	1.422318844411722	0.7758496023138105 	0.1601667251439836 
0016p1_2_1_1 	1 	128 	0.6981317007977318 	0.7102686357030153 	0.15843547099658797 	0.2916666666666667 	1.2996509635498965	0.847682119205298 	0.05674549579395804 
0016p1_2_1 	1 	552 	0.9378902892274559 	0.8541659610734298 	0.1014220184104485 	0.43023255813953487 	1.4064924640227723	0.9261744966442953 	0.12827232440053218 
0016p1_4_1 	1 	687 	0.7981783110266967 	0.7237119872197183 	0.135421880755024 	0.28846153846153844 	1.4877104490872703	0.8818998716302953 	0.15802707569884694 
0019t1_3_1_2 	2 	265 	0.6606007166842255 	0.7229755487855845 	0.15624605240864367 	0.5352112676056338 	1.553074215804966	0.8803986710963455 	0.11431538075864828 
0019t1_4_1_2 	2 	351 	0.4991847086509812 	0.6266878271540657 	0.20709005068097883 	0.3617021276595745 	1.3605659367218303	0.7163265306122449 	0.12202649192685572 
0020p1_1_1_2 	2 	107 	0.6354450168886727 	0.6527714688005471 	0.2153287573459702 	0.5869565217391305 	1.573404239408421	0.9145299145299145 	0.0668248426093769 
0020p1_3_1_2 	2 	668 	0.5829399701661061 	0.6228173191729655 	0.2432501983766352 	0.5083333333333333 	1.565669707706151	0.8067632850241546 	0.15045927798180458 
0021t1_1_1 	1 	196 	0.5326575779442901 	0.6756994441138756 	0.16328493053944887 	0.39705882352941174 	1.5110014277261334	0.8132780082987552 	0.08822869472366672 
0021t1_2_1 	1 	263 	0.9180431865490174 	0.8257638822348495 	0.08246297462067857 	0.26666666666666666 	1.2772182212917025	0.9392857142857143 	0.10705807235444177 
0022p1_1_2 	2 	248 	0.8952771940135233 	0.8083501945919186 	0.11996381271484331 	0.559322033898305 	1.5138577149578745	0.915129151291513 	0.08494324872795282 
0022p1_3_2 	2 	296 	0.8044216483240301 	0.6805455768531575 	0.1472062342277533 	0.2647058823529412 	1.4465044542453078	0.9079754601226994 	0.10059642088303226 
0024p1_2_1 	1 	487 	0.44706132582313657 	0.6071762236057808 	0.21191065708717277 	0.39316239316239315 	1.5305418504326966	0.7573872472783826 	0.11195812235477075 
0024t1_2_1 	1 	123 	0.5942574338970312 	0.7331660631540227 	0.17318605774839269 	0.45098039215686275 	1.4000543482270538	0.7784810126582279 	0.07307928252228843 
0024t1_4_1 	1 	175 	0.44879895051282753 	0.6289136895151884 	0.225761047408047 	0.45714285714285713 	1.4696379521368974	0.7575757575757576 	0.06936849739927371 
0025p1_2_1 	1 	992 	0.6182225575007091 	0.739827128970999 	0.18986338769742986 	0.6619718309859155 	1.5117940738215505	0.7829518547750592 	0.1520887201350154 
0025p1_4_1 	1 	735 	0.6308505157812986 	0.6771597347216145 	0.16274775958318718 	0.3140495867768595 	1.5022206248793473	0.8428899082568807 	0.09861104686457312 
0026t1_1_1 	1 	1171 	0.831885351880524 	0.7496554549341071 	0.10772820749292546 	0.2631578947368421 	1.4237850389890927	0.9198743126472899 	0.17663391287297273 
0026t1_2_1 	1 	1187 	0.6997692775025491 	0.6531093812532396 	0.19187963290759147 	0.5 	1.5906810665911544	0.9095785440613027 	0.17775497264233533 
0027t1_1_1_1 	1 	359 	0.8020136978764343 	0.721986271730133 	0.13668390578224388 	0.32 	1.4825973820346792	0.8975 	0.112296603877662 
0027t1_1_2_2 	2 	228 	0.6994952392758523 	0.7478503544650521 	0.18108560124290016 	0.53125 	1.376687344155569	0.8475836431226765 	0.1191508548585182 
0027t1_4_1_1 	1 	545 	0.6455530195895701 	0.6840098985664692 	0.2115562098359915 	0.6116504854368932 	1.5695454402270057	0.8949096880131363 	0.14805744246805222 
0027t1_4_2_2 	2 	158 	1.0255612381553458 	0.8509116691717004 	0.10571945892173076 	0.5454545454545454 	1.4857460149435795	0.9518072289156626 	0.08325235354074757 
0028p1_1_1 	1 	272 	0.6241878756584542 	0.6813726463117826 	0.15482881304435242 	0.28378378378378377 	1.4949377534272918	0.9066666666666666 	0.08793837635242865 
0028p1_3_1 	1 	263 	0.8597698937503805 	0.8092632583942957 	0.13451178574512562 	0.5645161290322581 	1.4807814769238963	0.9228070175438596 	0.1053105577306923 
0029p1_2_2 	2 	691 	0.5834024519297358 	0.7624648752512065 	0.12183102264482863 	0.4016393442622951 	1.485321834377098	0.7942528735632184 	0.09400295151682436 
0029p1_3_1 	1 	1395 	0.5925529680581072 	0.6693487033972162 	0.14842659059396718 	0.3081395348837209 	1.5324043013322954	0.8026467203682394 	0.2098518210264274 
0029p1_4_2 	2 	462 	0.9302456695776219 	0.8562023777429326 	0.09075643875939722 	0.45569620253164556 	1.4350676859729075	0.927710843373494 	0.13457221395748176 
0030t1_1_1 	1 	179 	0.5667372990602902 	0.6338786979789822 	0.19627490052095398 	0.47619047619047616 	1.5523745770191528	0.8861386138613861 	0.07527889464457732 
0030t1_4_1 	1 	244 	0.6440231946867545 	0.6984749782665756 	0.18513349686056935 	0.4927536231884058 	1.5028253848020843	0.8356164383561644 	0.11159881151384721 
0031p1_1_2 	2 	479 	0.9893641558642412 	0.7561705977318912 	0.14879289949942842 	0.3717948717948718 	1.421641846346	0.9429133858267716 	0.13717646064504668 
0031t1_3_1 	1 	769 	0.770371412822242 	0.7378957980833337 	0.12953093868788243 	0.35714285714285715 	1.5229725860778118	0.8395196506550219 	0.09924513865398635 
0031t1_4_1 	1 	671 	0.5573424999824842 	0.7509596973712459 	0.1614471303898215 	0.34959349593495936 	1.4065224109941465	0.8212974296205631 	0.14154218692311857 
0032p1_2_1 	1 	345 	0.43353978619539146 	0.6325163300976846 	0.2267104386455463 	0.52 	1.5774054210685353	0.6764705882352942 	0.11352160729529903 
0032p1_4_1 	1 	139 	0.5017884272898376 	0.6556764924815623 	0.2044414103623846 	0.4406779661016949 	1.466220372136359	0.7637362637362637 	0.06720811909471124 
0032t1_1_1 	1 	163 	0.5504752513143093 	0.7230513832249807 	0.14826861590486287 	0.45901639344262296 	1.5259905826720952	0.8534031413612565 	0.06072544954939211 
0032t1_3_1 	1 	136 	0.6084109660209497 	0.6675582041837356 	0.2039458518826391 	0.4528301886792453 	1.522760432576054	0.8395061728395061 	0.07765089789768664 
0033p1_1_1 	1 	30 	0.6031857894892403 	0.6994856467707045 	0.2236742604533555 	0.44 	1.380448145866934	0.8823529411764706 	0.039565616157119156 
0033p1_2_1 	1 	187 	0.8058680743776288 	0.8331459845568163 	0.10071846805177623 	0.4074074074074074 	1.282673652582269	0.8904761904761904 	0.05551822768881849 
0033t1_2_1 	1 	89 	0.699004365423729 	0.7415757325988326 	0.16428179979407861 	0.425 	1.2368082848179327	0.9175257731958762 	0.039591518533655876 
0034p1_2_2 	2 	180 	0.8696450252151676 	0.8221091253784448 	0.10203477727427042 	0.5098039215686274 	1.4269492303607123	0.9278350515463918 	0.0973327317042143 
0034p1_4_2 	2 	147 	0.8362410503896779 	0.73185336248418 	0.13632959395936758 	0.46808510638297873 	1.527432504117026	0.9423076923076923 	0.07672162004439627 
0036p1_1_1 	1 	1385 	0.969281761020687 	0.8735183590244106 	0.07749050559848422 	0.44029850746268656 	1.3426546886667792	0.9370771312584574 	0.1169325678957373 
0036p1_3_1 	1 	1202 	1.0316766258083276 	0.8258732142286933 	0.07416538536246207 	0.24793388429752067 	1.4525540232396714	0.9442262372348782 	0.16700934376278187 
0037p1_2_2 	2 	287 	0.6411641540126369 	0.6572600585876469 	0.19030553047161433 	0.49333333333333335 	1.5529822024149593	0.875 	0.103551888865023 
0041t1_1_1 	1 	547 	0.8486178674141317 	0.6918371297384733 	0.14344710589531126 	0.25555555555555554 	1.4087254993253064	0.9086378737541528 	0.16250403477795827 
0042p1_3_1 	1 	39 	0.7841415263360123 	0.7316295024919585 	0.19706830831514482 	0.68 	1.4141194159754296	0.9285714285714286 	0.04466718243126984 
0042p1_4_2 	2 	220 	0.6965486357165579 	0.7209451810042518 	0.2165749585095503 	0.5714285714285714 	1.4383285898226277	0.8208955223880597 	0.09646065925584602 
0043p1_2_2 	2 	346 	0.5250530410057087 	0.6526656786484646 	0.15414347747160356 	0.26373626373626374 	1.4928300339065195	0.7899543378995434 	0.03421067238288206 
0044t1_2_1 	1 	189 	0.5798447378207724 	0.681397196331598 	0.18472919166784818 	0.40625 	1.478158455214989	0.7875 	0.08779784464169757 
0045t1_1_1 	1 	2145 	0.8701854651278547 	0.7879745063156818 	0.1264525374250693 	0.5284090909090909 	1.5904812384300846	0.9092835947435354 	0.27771863326188173 
0045t1_2_1 	1 	1924 	0.8989328175946999 	0.6878623492125329 	0.14858939898971973 	0.4024390243902439 	1.5424595927997242	0.947316592811423 	0.2586543834093667 
